ZIP,LOT AREA MEASUREMENT,lat,lng
70810,0.33,30.3254,-91.12069
70810,0.59,30.32542,-91.1225
70810,0.44,30.32543,-91.11689
70810,38.51,30.32543,-91.0567
70810,0.49,30.32545,-91.12287
70810,2.57,30.32547,-91.02229
70810,0.33,30.32548,-91.12013
70810,0.33,30.32555,-91.11992
70810,2.65,30.32561,-91.02369
70810,0.4,30.32561,-91.11957
70810,0.11,30.32562,-91.12688
70810,2.88,30.32563,-91.01943
70810,0.11,30.32563,-91.12675
70810,0.12,30.32563,-91.12701
70810,0.11,30.32564,-91.12663
70810,0.14,30.32565,-91.12714
70810,0.12,30.32565,-91.12649
70810,1.56,30.32565,-91.12189
70810,0.4,30.32565,-91.1167
70810,0.12,30.32566,-91.12635
70810,2.58,30.32566,-91.02413
70810,0.11,30.32566,-91.12622
70810,0.18,30.32567,-91.12728
70810,0.11,30.32567,-91.12609
70810,0.11,30.32568,-91.12596
70810,0.36,30.32568,-91.1193
70810,0.11,30.32569,-91.12584
70810,0.11,30.3257,-91.12571
70810,0.11,30.32571,-91.12559
70810,0.11,30.32572,-91.12546
70810,3.08,30.32572,-91.02264
70810,0.11,30.32573,-91.12533
70810,0.11,30.32574,-91.12521
70810,0.12,30.32575,-91.11807
70810,0.11,30.32575,-91.12495
70810,0.11,30.32575,-91.12508
70810,0.11,30.32576,-91.12483
70810,0.32,30.32577,-91.11902
70810,0.11,30.32577,-91.1247
70810,2.17,30.32578,-91.02451
70810,0.11,30.32578,-91.12457
70810,0.11,30.32579,-91.12445
70810,0.11,30.3258,-91.12432
70810,0.11,30.32581,-91.1242
70810,0.11,30.32582,-91.12407
70810,0.11,30.32583,-91.12394
70810,0.11,30.32583,-91.12381
70810,0.14,30.32583,-91.12365
70810,0.28,30.32584,-91.11876
70810,0.4,30.32585,-91.11644
70810,0.36,30.32587,-91.11847
70810,0.15,30.32594,-91.12353
70810,0.09,30.32595,-91.12677
70810,116.56,30.32597,-91.03237
70810,0.09,30.32599,-91.12616
70810,0.45,30.32599,-91.11752
70810,0.09,30.32602,-91.12576
70810,0.09,30.32604,-91.12676
70810,0.42,30.32605,-91.11628
70810,0.16,30.32606,-91.12713
70810,0.09,30.32607,-91.12517
70810,0.09,30.32607,-91.12344
70810,0.09,30.32608,-91.12617
70810,0.09,30.32609,-91.12477
70810,0.4,30.32609,-91.11721
70810,1.09,30.3261,-91.02188
70810,0.88,30.3261,-91.02068
70810,0.09,30.32611,-91.12577
70810,0.89,30.32611,-91.02114
70810,0.09,30.32613,-91.12677
70810,0.12,30.32614,-91.12422
70810,0.09,30.32615,-91.12518
70810,0.09,30.32616,-91.12382
70810,0.1,30.32617,-91.12336
70810,1.05,30.32617,-91.02484
70810,0.09,30.32617,-91.12618
70810,0.09,30.32618,-91.12478
70810,2.2,30.32618,-91.01911
70810,0.09,30.32619,-91.12718
70810,0.09,30.3262,-91.12578
70810,0.09,30.32622,-91.12679
70810,1.05,30.32622,-91.01995
70810,0.12,30.32624,-91.12424
70810,0.09,30.32624,-91.12519
70810,0.42,30.32625,-91.11606
70810,0.09,30.32626,-91.12619
70810,0.1,30.32627,-91.12328
70810,0.09,30.32627,-91.12478
70810,0.09,30.32627,-91.12719
70810,0.39,30.32628,-91.11702
70810,0.09,30.32629,-91.12579
70810,0.09,30.3263,-91.12679
70810,0.15,30.3263,-91.12382
70810,0.97,30.32632,-91.02272
70810,0.09,30.32633,-91.12519
70810,0.12,30.32634,-91.12424
70810,0.09,30.32635,-91.12619
70810,0.09,30.32636,-91.12719
70810,0.09,30.32636,-91.12479
70810,0.09,30.32637,-91.12321
70810,0.09,30.32637,-91.12579
70810,0.95,30.3264,-91.02376
70810,0.11,30.3264,-91.12679
70810,1.02,30.32641,-91.02321
70810,0.12,30.32642,-91.12382
70810,0.09,30.32642,-91.1252
70810,0.9,30.32643,-91.02182
70810,0.11,30.32644,-91.1262
70810,0.09,30.32644,-91.1248
70810,0.12,30.32644,-91.12425
70810,0.35,30.32646,-91.11683
70810,0.09,30.32646,-91.12314
70810,0.11,30.32647,-91.1258
70810,0.11,30.32647,-91.1272
70810,0.45,30.32648,-91.11583
70810,0.09,30.32649,-91.1268
70810,0.11,30.32651,-91.12521
70810,0.12,30.32652,-91.12383
70810,0.09,30.32653,-91.12621
70810,0.11,30.32654,-91.12481
70810,0.13,30.32655,-91.12426
70810,0.09,30.32655,-91.12307
70810,0.09,30.32656,-91.12581
70810,0.09,30.32657,-91.1272
70810,0.09,30.32658,-91.12681
70810,0.09,30.3266,-91.12522
70810,0.09,30.32662,-91.12622
70810,0.12,30.32662,-91.12384
70810,0.09,30.32663,-91.12482
70810,0.91,30.32663,-91.02417
70810,0.09,30.32664,-91.12722
70810,0.09,30.32664,-91.12299
70810,0.09,30.32665,-91.12582
70810,0.12,30.32666,-91.12427
70810,0.09,30.32667,-91.12682
70810,0.35,30.32667,-91.11662
70810,0.51,30.32667,-91.11559
70810,0.87,30.32667,-91.02015
70810,0.83,30.32668,-91.02491
70810,0.09,30.32669,-91.12523
70810,0.09,30.32671,-91.12623
70810,0.09,30.32672,-91.12483
70810,0.09,30.32672,-91.12721
70810,0.12,30.32672,-91.12385
70810,0.09,30.32673,-91.12292
70810,0.09,30.32674,-91.12583
70810,1.05,30.32675,-91.02185
70810,0.12,30.32676,-91.12428
70810,0.09,30.32676,-91.12683
70810,3.27,30.32677,-91.01793
70810,0.09,30.32678,-91.12524
70810,23.1,30.32679,-91.12935
70810,0.09,30.32679,-91.12622
70810,0.09,30.32681,-91.12484
70810,0.09,30.32681,-91.12721
70810,0.12,30.32682,-91.12385
70810,0.5,30.32682,-91.11522
70810,0.06,30.32682,-91.12329
70810,0.09,30.32682,-91.12285
70810,0.09,30.32683,-91.12584
70810,0.09,30.32684,-91.12684
70810,0.38,30.32684,-91.11642
70810,0.12,30.32686,-91.12429
70810,0.09,30.32687,-91.12525
70810,1.2,30.32688,-91.02303
70810,0.09,30.32688,-91.12625
70810,0.09,30.3269,-91.12484
70810,0.43,30.3269,-91.11486
70810,1.26,30.32691,-91.02056
70810,0.09,30.32691,-91.12584
70810,0.12,30.32692,-91.12725
70810,0.1,30.32692,-91.12277
70810,0.13,30.32693,-91.12386
70810,0.39,30.32694,-91.11454
70810,0.12,30.32694,-91.12685
70810,0.13,30.32695,-91.12327
70810,0.12,30.32696,-91.1243
70810,0.09,30.32696,-91.12525
70810,0.09,30.32698,-91.12485
70810,0.12,30.32699,-91.12626
70810,0.38,30.32699,-91.11422
70810,1.46,30.32699,-91.11707
70810,0.12,30.32701,-91.12585
70810,0.38,30.32701,-91.11621
70810,0.1,30.32702,-91.12269
70810,0.37,30.32703,-91.11391
70810,0.12,30.32706,-91.12526
70810,0.38,30.32707,-91.1136
70810,0.11,30.32707,-91.12327
70810,0.12,30.32709,-91.12486
70810,0.39,30.3271,-91.11328
70810,0.09,30.32712,-91.12262
70810,1.15,30.32713,-91.02608
70810,0.61,30.32715,-91.11298
70810,0.44,30.32715,-91.11593
70810,0.14,30.32715,-91.12738
70810,0.82,30.32717,-91.02478
70810,0.11,30.32717,-91.12328
70810,0.1,30.32718,-91.12729
70810,0.98,30.32718,-91.02386
70810,0.1,30.32719,-91.12719
70810,0.12,30.32719,-91.12708
70810,0.44,30.32719,-91.12708
70810,0.1,30.3272,-91.12697
70810,0.14,30.32721,-91.12675
70810,0.1,30.32721,-91.12687
70810,0.09,30.32721,-91.12255
70810,0.89,30.32722,-91.0266
70810,0.14,30.32724,-91.12641
70810,0.1,30.32725,-91.1263
70810,0.12,30.32726,-91.12609
70810,0.1,30.32726,-91.12619
70810,1.83,30.32727,-91.01963
70810,0.1,30.32727,-91.12598
70810,0.11,30.32727,-91.12332
70810,0.1,30.32728,-91.12588
70810,0.14,30.32729,-91.12575
70810,0.22,30.32729,-91.12295
70810,1.15,30.3273,-91.02093
70810,0.09,30.3273,-91.12248
70810,0.14,30.32731,-91.12542
70810,5.5,30.32731,-91.01795
70810,0.1,30.32732,-91.1253
70810,0.12,30.32733,-91.12509
70810,0.1,30.32733,-91.1252
70810,0.1,30.32734,-91.12498
70810,1.85,30.32735,-91.12416
70810,0.1,30.32735,-91.12488
70810,0.1,30.32736,-91.12478
70810,0.93,30.32737,-91.02198
70810,0.11,30.32737,-91.1233
70810,0.09,30.32739,-91.1224
70810,0.04,30.32741,-91.11598
70810,0.94,30.32742,-91.02267
70810,0.45,30.32742,-91.11551
70810,0.82,30.32744,-91.02147
70810,0.35,30.32745,-91.11626
70810,0.44,30.32746,-91.1146
70810,0.11,30.32748,-91.12331
70810,0.11,30.3275,-91.12231
70810,0.13,30.3275,-91.12289
70810,1.45,30.32751,-91.01994
70810,0.14,30.32752,-91.12822
70810,0.37,30.32753,-91.11491
70810,0.37,30.32753,-91.11517
70810,0.71,30.32753,-91.0237
70810,0.51,30.32755,-91.11253
70810,0.11,30.32758,-91.12331
70810,0.12,30.32761,-91.1229
70810,0.88,30.32762,-91.02453
70810,0.43,30.32762,-91.1141
70810,0.09,30.32762,-91.12823
70810,0.48,30.32763,-91.11828
70810,0.15,30.32763,-91.1222
70810,0.12,30.32764,-91.12796
70810,0.1,30.32764,-91.12783
70810,0.09,30.32765,-91.12772
70810,0.06,30.32766,-91.12764
70810,0.09,30.32766,-91.12756
70810,0.33,30.32767,-91.11376
70810,0.09,30.32767,-91.12746
70810,0.09,30.32768,-91.12736
70810,1.09,30.32768,-91.02701
70810,0.11,30.32768,-91.12332
70810,0.1,30.32769,-91.12725
70810,0.09,30.32769,-91.12714
70810,0.49,30.32769,-91.11318
70810,0.34,30.3277,-91.1135
70810,0.09,30.3277,-91.12704
70810,0.35,30.3277,-91.11638
70810,0.09,30.32771,-91.12824
70810,0.09,30.32771,-91.12694
70810,0.12,30.32771,-91.12291
70810,0.14,30.32772,-91.12681
70810,0.14,30.32774,-91.12493
70810,0.13,30.32774,-91.12646
70810,0.09,30.32775,-91.12633
70810,0.09,30.32776,-91.12613
70810,0.09,30.32776,-91.12623
70810,0.12,30.32776,-91.12219
70810,0.1,30.32777,-91.12602
70810,0.98,30.32777,-91.02739
70810,0.09,30.32778,-91.12591
70810,0.11,30.32778,-91.12333
70810,0.09,30.32779,-91.12581
70810,0.09,30.32779,-91.12571
70810,0.11,30.3278,-91.12433
70810,0.06,30.3278,-91.12563
70810,0.49,30.32781,-91.11561
70810,0.09,30.32781,-91.12555
70810,0.11,30.32781,-91.12825
70810,0.09,30.32781,-91.12545
70810,0.48,30.32781,-91.11241
70810,0.12,30.32781,-91.12292
70810,0.77,30.32782,-91.02357
70810,0.1,30.32782,-91.12534
70810,0.7,30.32783,-91.02781
70810,0.11,30.32783,-91.12393
70810,0.13,30.32784,-91.12521
70810,0.09,30.32785,-91.12493
70810,0.01,30.32786,-91.02158
70810,0.12,30.32786,-91.1222
70810,0.84,30.32788,-91.02604
70810,0.11,30.32788,-91.12334
70810,1,30.3279,-91.02263
70810,0.09,30.3279,-91.12826
70810,0.59,30.32791,-91.11493
70810,0.12,30.32791,-91.12434
70810,0.12,30.32791,-91.12293
70810,0.45,30.32792,-91.1165
70810,0.12,30.32793,-91.12394
70810,1.41,30.32794,-91.02023
70810,0.09,30.32794,-91.12494
70810,0.12,30.32796,-91.12221
70810,0.11,30.32798,-91.12335
70810,0.09,30.32799,-91.12827
70810,0.11,30.32801,-91.12435
70810,0.12,30.32801,-91.12294
70810,1.06,30.32802,-91.02116
70810,0.08,30.32802,-91.12787
70810,0.12,30.32803,-91.128
70810,0.11,30.32803,-91.12495
70810,0.43,30.32803,-91.11411
70810,0.11,30.32804,-91.12396
70810,0.87,30.32804,-91.02446
70810,0.42,30.32805,-91.11575
70810,0.49,30.32806,-91.11241
70810,1.29,30.32806,-91.02074
70810,0.08,30.32806,-91.12768
70810,0.08,30.32806,-91.12778
70810,0.12,30.32806,-91.12222
70810,0.08,30.32807,-91.12758
70810,0.43,30.32807,-91.12184
70810,0.1,30.32808,-91.12737
70810,0.08,30.32808,-91.12748
70810,0.09,30.32808,-91.12828
70810,0.11,30.32808,-91.12336
70810,0.08,30.32809,-91.12726
70810,0.08,30.3281,-91.12716
70810,0.08,30.32811,-91.12695
70810,0.08,30.32811,-91.12706
70810,0.12,30.32811,-91.12295
70810,0.08,30.32812,-91.12685
70810,0.5,30.32813,-91.11323
70810,0.09,30.32813,-91.12496
70810,0.08,30.32813,-91.12675
70810,0.08,30.32814,-91.1266
70810,0.08,30.32815,-91.12639
70810,0.08,30.32815,-91.1265
70810,0.26,30.32815,-91.11361
70810,0.37,30.32816,-91.11657
70810,0.1,30.32816,-91.12829
70810,0.08,30.32816,-91.12629
70810,0.12,30.32816,-91.12223
70810,0.08,30.32817,-91.12619
70810,0.08,30.32817,-91.12609
70810,0.08,30.32818,-91.12599
70810,0.1,30.32819,-91.12588
70810,0.08,30.3282,-91.12577
70810,0.08,30.3282,-91.12567
70810,1.2,30.32821,-91.02336
70810,0.08,30.32821,-91.12557
70810,0.8,30.32821,-91.028
70810,0.09,30.32822,-91.12497
70810,0.08,30.32822,-91.12547
70810,0.08,30.32823,-91.12537
70810,0.13,30.32823,-91.12525
70810,0.14,30.32824,-91.12437
70810,0.65,30.32825,-91.11502
70810,1.08,30.32828,-91.13141
70810,0.09,30.3283,-91.12498
70810,1.01,30.3283,-91.02164
70810,0.37,30.32831,-91.11586
70810,0.99,30.32832,-91.02618
70810,0.11,30.32835,-91.12439
70810,0.89,30.32836,-91.02201
70810,0.13,30.32836,-91.12411
70810,0.1,30.32837,-91.12397
70810,0.48,30.32838,-91.11424
70810,0.1,30.32838,-91.12385
70810,0.04,30.32838,-91.12377
70810,0.09,30.32839,-91.12498
70810,0.39,30.32839,-91.11325
70810,0.11,30.32839,-91.12368
70810,0.36,30.3284,-91.11665
70810,0.53,30.3284,-91.11243
70810,0.1,30.3284,-91.12356
70810,0.1,30.3284,-91.12344
70810,0.84,30.32841,-91.02422
70810,0.61,30.32841,-91.02717
70810,0.1,30.32841,-91.12333
70810,0.12,30.32842,-91.1232
70810,0.1,30.32843,-91.12308
70810,0.1,30.32844,-91.12296
70810,0.1,30.32845,-91.1244
70810,0.1,30.32845,-91.12284
70810,0.04,30.32846,-91.12263
70810,0.11,30.32846,-91.12272
70810,0.1,30.32847,-91.12255
70810,0.1,30.32848,-91.12232
70810,0.1,30.32848,-91.12243
70810,0.1,30.32849,-91.1222
70810,0.1,30.3285,-91.12208
70810,0.72,30.32851,-91.02834
70810,0.1,30.32851,-91.12197
70810,0.1,30.32852,-91.12185
70810,0.95,30.32853,-91.02253
70810,0.1,30.32853,-91.12173
70810,0.1,30.32853,-91.12161
70810,0.11,30.32855,-91.12149
70810,0.34,30.32858,-91.11595
70810,0.6,30.3286,-91.115
70810,0.61,30.32861,-91.11446
70810,0.36,30.32863,-91.11673
70810,0.5,30.32864,-91.11244
70810,9.7,30.32866,-91.01932
70810,0.71,30.32866,-91.02604
70810,40.94,30.32866,-91.13367
70810,0.62,30.32867,-91.02737
70810,0.4,30.32867,-91.11319
70810,3.21,30.32867,-91.13023
70810,3.21,30.32867,-91.13023
70810,349.4,30.32874,-91.10373
70810,294.38,30.32878,-91.0637
70810,0.64,30.32879,-91.02674
70810,0.37,30.3288,-91.11603
70810,0.59,30.32881,-91.02847
70810,1.12,30.32883,-91.02409
70810,0.67,30.32883,-91.13154
70810,8.11,30.32884,-91.12749
70810,0.36,30.32885,-91.11681
70810,1.18,30.32889,-91.11554
70810,0.4,30.32889,-91.11334
70810,0.93,30.3289,-91.02273
70810,0.45,30.32891,-91.11247
70810,0.63,30.32897,-91.02757
70810,3.21,30.32897,-91.1298
70810,0.72,30.32901,-91.02602
70810,0.34,30.32903,-91.11611
70810,2.05,30.32903,-91.01772
70810,1,30.32905,-91.01821
70810,1.26,30.32905,-91.02312
70810,0.01,30.32907,-91.02837
70810,0.36,30.32908,-91.11689
70810,0.38,30.32915,-91.02127
70810,0.31,30.32915,-91.1247
70810,0.31,30.32916,-91.12447
70810,0.3,30.32917,-91.12423
70810,0.55,30.32918,-91.02868
70810,0.95,30.32919,-91.02776
70810,0.3,30.32919,-91.12399
70810,0.37,30.3292,-91.12533
70810,0.82,30.3292,-91.02689
70810,0.48,30.32921,-91.12561
70810,0.7,30.32921,-91.0185
70810,0.3,30.32921,-91.12508
70810,1.24,30.32921,-91.0173
70810,0.3,30.32921,-91.12376
70810,0.47,30.32922,-91.12943
70810,0.3,30.32922,-91.12352
70810,0.3,30.32924,-91.12328
70810,0.45,30.32926,-91.12914
70810,0.66,30.32926,-91.11338
70810,0.43,30.32926,-91.12591
70810,0.3,30.32926,-91.12305
70810,0.27,30.32927,-91.02236
70810,0.25,30.32927,-91.02101
70810,0.23,30.32928,-91.0219
70810,0.3,30.32928,-91.12281
70810,1.22,30.32929,-91.02388
70810,0.3,30.3293,-91.12257
70810,0.24,30.32931,-91.02165
70810,0.43,30.32931,-91.12618
70810,0.3,30.32932,-91.12233
70810,0.69,30.32933,-91.11247
70810,0.3,30.32934,-91.12207
70810,0.3,30.32935,-91.12186
70810,1.49,30.32935,-91.01697
70810,0.78,30.32936,-91.01893
70810,0.43,30.32936,-91.12646
70810,0.3,30.32937,-91.12162
70810,0.76,30.32937,-91.02604
70810,0.53,30.32941,-91.12736
70810,0.56,30.32942,-91.12771
70810,0.25,30.32942,-91.13098
70810,0.35,30.32942,-91.12136
70810,0.32,30.32942,-91.13129
70810,0.57,30.32943,-91.12702
70810,0.41,30.32943,-91.12672
70810,0.62,30.32943,-91.11703
70810,0.46,30.32944,-91.1286
70810,0.47,30.32945,-91.12879
70810,0.5,30.32945,-91.12802
70810,0.65,30.32945,-91.11296
70810,0.29,30.32946,-91.02273
70810,1.22,30.32946,-91.01662
70810,0.7,30.32948,-91.02678
70810,0.45,30.32948,-91.12831
70810,0.66,30.32949,-91.11638
70810,0.33,30.32949,-91.02106
70810,0.34,30.3295,-91.13162
70810,0.61,30.32951,-91.01786
70810,0.25,30.32953,-91.02195
70810,0.95,30.32954,-91.02898
70810,1.19,30.32955,-91.01619
70810,0.21,30.32956,-91.13076
70810,0.99,30.3296,-91.01922
70810,0.25,30.32963,-91.13053
70810,0.22,30.32964,-91.02266
70810,0.08,30.32964,-91.12501
70810,0.28,30.32966,-91.0212
70810,0.52,30.32967,-91.01817
70810,0.23,30.32968,-91.02186
70810,0.12,30.32969,-91.12468
70810,0.15,30.32969,-91.12446
70810,0.19,30.3297,-91.12426
70810,0.86,30.32971,-91.02764
70810,692.42,30.32971,-91.08273
70810,0.17,30.32971,-91.12406
70810,0.71,30.32971,-91.02592
70810,0.29,30.32973,-91.13013
70810,0.79,30.32973,-91.11245
70810,0.17,30.32973,-91.12387
70810,0.17,30.32974,-91.12368
70810,0.17,30.32974,-91.11754
70810,0.17,30.32976,-91.12349
70810,0.17,30.32977,-91.12331
70810,0.37,30.32978,-91.13167
70810,0.19,30.32978,-91.02251
70810,0.15,30.32979,-91.12313
70810,0.15,30.3298,-91.12291
70810,0.29,30.3298,-91.02145
70810,0.57,30.32981,-91.01754
70810,0.17,30.32982,-91.12274
70810,0.17,30.32983,-91.12255
70810,0.17,30.32984,-91.12236
70810,1.02,30.32984,-91.0196
70810,0.47,30.32985,-91.12992
70810,0.17,30.32986,-91.12217
70810,0.15,30.32987,-91.12199
70810,1.18,30.32988,-91.11797
70810,0.76,30.32988,-91.02878
70810,0.17,30.32989,-91.02239
70810,0.15,30.32989,-91.12178
70810,0.64,30.32989,-91.02669
70810,0.26,30.3299,-91.13121
70810,0.17,30.3299,-91.1216
70810,0.57,30.32991,-91.01713
70810,0.36,30.32992,-91.12965
70810,0.28,30.32992,-91.1319
70810,0.43,30.32994,-91.12525
70810,0.3,30.32997,-91.02154
70810,0.43,30.32998,-91.12498
70810,0.48,30.32999,-91.02322
70810,4.15,30.32999,-91.01552
70810,0.69,30.32999,-91.02739
70810,0.54,30.32999,-91.01857
70810,0.46,30.32999,-91.12553
70810,4.15,30.32999,-91.01552
70810,0.64,30.33001,-91.02585
70810,0.43,30.33002,-91.12931
70810,0.29,30.33002,-91.13079
70810,1.83,30.33003,-91.02411
70810,0.47,30.33003,-91.12579
70810,0.19,30.33003,-91.02225
70810,0.64,30.33007,-91.01679
70810,0.23,30.33008,-91.13131
70810,0.47,30.33009,-91.12608
70810,0.22,30.3301,-91.12475
70810,0.49,30.33011,-91.1291
70810,0.21,30.33013,-91.12448
70810,0.44,30.33013,-91.12634
70810,0.39,30.33013,-91.01646
70810,0.25,30.33013,-91.13198
70810,0.24,30.33015,-91.12426
70810,0.28,30.33015,-91.02172
70810,0.49,30.33016,-91.12876
70810,0.27,30.33016,-91.1301
70810,0.16,30.33017,-91.02225
70810,0.26,30.33018,-91.12402
70810,0.64,30.33018,-91.03281
70810,0.55,30.33019,-91.11739
70810,0.42,30.3302,-91.12665
70810,1.01,30.3302,-91.01993
70810,0.55,30.33021,-91.02305
70810,1.57,30.33021,-91.0324
70810,0.55,30.33021,-91.1269
70810,0.27,30.33021,-91.12379
70810,0.37,30.33022,-91.02248
70810,0.64,30.33023,-91.11797
70810,0.27,30.33023,-91.12355
70810,0.48,30.33023,-91.01816
70810,0.69,30.33023,-91.0266
70810,0.49,30.33023,-91.1285
70810,0.77,30.33024,-91.02843
70810,0.23,30.33024,-91.13087
70810,0.27,30.33024,-91.12331
70810,0.46,30.33026,-91.1282
70810,0.21,30.33026,-91.13139
70810,0.47,30.33026,-91.01895
70810,0.24,30.33026,-91.12309
70810,0.35,30.33027,-91.01778
70810,0.48,30.33028,-91.12791
70810,0.24,30.33028,-91.12283
70810,0.5,30.33029,-91.03319
70810,0.4,30.33029,-91.0175
70810,0.27,30.3303,-91.1226
70810,0.54,30.33031,-91.12725
70810,0.24,30.33031,-91.13208
70810,0.27,30.33032,-91.12237
70810,0.26,30.33032,-91.12213
70810,0.23,30.33034,-91.02173
70810,0.35,30.33035,-91.13018
70810,0.6,30.33037,-91.02732
70810,0.64,30.33038,-91.02586
70810,0.55,30.3304,-91.03353
70810,0.39,30.33041,-91.01918
70810,0.21,30.33042,-91.13096
70810,1.43,30.33046,-91.12932
70810,1.01,30.33046,-91.02034
70810,0.21,30.33047,-91.13149
70810,2.64,30.33047,-91.1254
70810,0.3,30.33047,-91.02217
70810,0.5,30.33048,-91.11823
70810,0.54,30.33049,-91.02372
70810,0.96,30.33049,-91.02805
70810,0.3,30.33049,-91.13034
70810,0.37,30.3305,-91.0165
70810,0.44,30.33051,-91.02281
70810,0.47,30.33052,-91.01581
70810,0.28,30.33052,-91.13216
70810,0.4,30.33054,-91.11745
70810,0.65,30.33054,-91.03386
70810,0.58,30.33056,-91.02649
70810,0.44,30.33062,-91.02175
70810,0.44,30.33063,-91.01939
70810,0.63,30.33064,-91.01725
70810,0.9,30.33065,-91.12262
70810,0.23,30.33065,-91.13102
70810,0.23,30.33068,-91.13155
70810,0.33,30.33069,-91.01676
70810,0.56,30.33069,-91.01883
70810,0.28,30.3307,-91.13225
70810,0.51,30.3307,-91.02724
70810,1.01,30.3307,-91.0207
70810,0.5,30.33073,-91.01825
70810,0.6,30.33075,-91.03415
70810,0.47,30.33075,-91.01607
70810,1.13,30.33075,-91.02576
70810,0.41,30.33076,-91.02261
70810,0.72,30.33076,-91.03204
70810,0.42,30.33077,-91.11826
70810,0.44,30.33078,-91.02435
70810,0.5,30.3308,-91.02343
70810,0.43,30.33081,-91.01974
70810,0.41,30.33081,-91.13044
70810,0.29,30.33082,-91.12346
70810,2.76,30.33082,-91.12346
70810,0.38,30.33084,-91.11746
70810,0.37,30.33084,-91.017
70810,0.4,30.33085,-91.01802
70810,0.31,30.33085,-91.13105
70810,0.23,30.33086,-91.13166
70810,0.28,30.33089,-91.13234
70810,1.02,30.33089,-91.02817
70810,0.65,30.33091,-91.02662
70810,0.56,30.33091,-91.03322
70810,1.04,30.33094,-91.02117
70810,0.48,30.33095,-91.03436
70810,0.48,30.33095,-91.01774
70810,0.36,30.33096,-91.13029
70810,0.36,30.33097,-91.12996
70810,0.37,30.33098,-91.12971
70810,0.29,30.33099,-91.13125
70810,0.6,30.33099,-91.12618
70810,0.47,30.33099,-91.12653
70810,0.46,30.331,-91.0274
70810,0.37,30.331,-91.12946
70810,0.08,30.33101,-91.0218
70810,0.46,30.33101,-91.01617
70810,0.34,30.33101,-91.01719
70810,0.51,30.33102,-91.02602
70810,0.42,30.33102,-91.11828
70810,0.37,30.33102,-91.1292
70810,0.37,30.33103,-91.0225
70810,0.37,30.33104,-91.12895
70810,0.52,30.33104,-91.02326
70810,0.23,30.33105,-91.13175
70810,0.59,30.33105,-91.03271
